x,y,V
1.54,0.8,0.547121
1.56,0.8,0.577126
1.58,0.8,0.607933
1.6,0.8,0.639541
1.62,0.8,0.671951
1.64,0.8,0.705163
1.66,0.8,0.739177
1.68,0.8,0.773993
1.7,0.8,0.80961
1.72,0.8,0.846028
1.74,0.8,0.883248
1.76,0.8,0.92127
1.78,0.8,0.960092
1.8,0.8,0.999716
1.82,0.8,1.04014
1.84,0.8,1.08137
1.86,0.8,1.12339
1.88,0.8,1.16622
1.9,0.8,1.20985
1.92,0.8,1.25428
1.94,0.8,1.29951
1.96,0.8,1.34554
1.98,0.8,1.39237
2,0.8,1.44
1,0.84,0.0256
1.02,0.84,0.0323692
1.04,0.84,0.0399385
1.06,0.84,0.048308
1.08,0.84,0.057478
1.1,0.84,0.0674484
1.12,0.84,0.0782194
1.14,0.84,0.0897911
1.16,0.84,0.102164
1.18,0.84,0.115337
1.2,0.84,0.129312
1.22,0.84,0.144087
1.24,0.84,0.159664
1.26,0.84,0.176042
1.28,0.84,0.193222
1.3,0.84,0.211203
1.32,0.84,0.229986
1.34,0.84,0.24957
